Burnley's Stephen Ward extends his deal with the club,0.0,https://twitter.com/TheSunFootball/status/897216272794087424
Le Tissier claims he will appear naked on television if Stephen Ward's Chelsea strike wins goal of the season ,0.15,https://twitter.com/IndoSport/status/898923347525992448
,2
,2
,2
