GOAL James Milner's cross is deflected into the far corner. Hoffenheim 02 Liverpool HOFLIV ,0.05,https://twitter.com/TeleFootball/status/897553288475889665
,2
 If it's about playing central midfield I'd advise the Ox to have a word with James Milner before he signs anything,0.0,https://twitter.com/MullockSMirror/status/902864912686489601
,2
,2
