"thfc Kieran Trippier ankle to be assessed tomorrow ahead of Chelsea. Nkoudou foot, Lamela hips amp; Rose knee all out.",0.6,https://twitter.com/Dan_KP/status/898513919492468736
,2
Tottenhams Kieran Trippier determined to profit having finally got his chance  ,0.0,https://twitter.com/guardian_sport/status/901559746196635648
Kieran Trippier taking on DanAxel Zagadou is key battle as Tottenham take on Dortmund ,0.0,https://twitter.com/TheSunFootball/status/907731803762552833
CLOSE Kieran Trippier's halfvolley from range flashes wide. Four minutes of stoppage time ,-0.1,https://twitter.com/TeleFootball/status/909119194918264833
