"Gini Wijnaldum, Mohamed Salah, Sadio Mane, Joel Matip and Trent AlexanderArnold make their European debut for LFC",0.0,https://twitter.com/MelissaReddy_/status/897511468375166976
Joel Matip on a mission to help write another chapter in Liverpool's rich European history. LFC ,0.1875,https://twitter.com/JamesPearceLFC/status/900302323431419904
,2
,2
"Joel Matip has backed Jurgen Klopps brand of highpressing football, despite an indifferent start to the season: ",0.0,https://twitter.com/SkySportsPL/status/911175808152215552
