Paul Dummett limps off with an early injury for Newcastle. Jamaal Lascelles replaces him NUFC ,0.1,https://twitter.com/TeleFootball/status/896712655389556736
Jamaal Lascelles denies there is 'negativity' within the Newcastle United squad ,0.0,https://twitter.com/lee_ryder/status/899921098690543617
Jamaal Lascelles heads Newcastle past Swansea with Rafael Bentez absent  By  ,-0.25,https://twitter.com/guardian_sport/status/906930839249985537
,2,
Newcastle captain Jamaal Lascelles warns fans not to get ‘carried away’ with stunning start to season ,0.5,https://twitter.com/TheSunFootball/status/910930384300511234
