Eni Aluko: an indomitable spirit once dubbed Wayne Rooney of womens game  Suzanne Wrack ,-0.2,https://twitter.com/guardian_sport/status/898232979406938112
Wayne Rooney and Diego Costa on the same team EFC CFC ,0.0,https://twitter.com/guardian_sport/status/901140871130775552
Fans decide whether Wayne Rooney should be allowed to play after arrest ,-0.05,https://twitter.com/TheSunFootball/status/906736496291598336
"Wayne Rooney should celebrate if he scores on return to Manchester United, says Ryan Giggs",0.0,https://twitter.com/TheSunFootball/status/908786252622770178
Wayne Rooney fined by Everton after being found guilty of drinkdriving ,-0.5,https://twitter.com/IndoSport/status/910546377721221120
